Latitude,Longitude,DIST_LGD,DISTRICT,STATE_LGD,STATE_UT,match
27.875,77.125,87,NUH,6,HARYANA,point
27.875,77.375,89,PALWAL,6,HARYANA,point
27.875,77.625,145,MATHURA,9,UTTAR PRADESH,point
27.875,77.875,143,ALIGARH,9,UTTAR PRADESH,point
27.875,78.125,143,ALIGARH,9,UTTAR PRADESH,point
27.875,78.375,143,ALIGARH,9,UTTAR PRADESH,point
27.875,78.625,202,KASGANJ,9,UTTAR PRADESH,point
27.875,78.875,202,KASGANJ,9,UTTAR PRADESH,point
27.875,79.125,149,BUDAUN,9,UTTAR PRADESH,point
27.875,79.375,149,BUDAUN,9,UTTAR PRADESH,point
27.875,79.625,152,SHAHJAHANPUR,9,UTTAR PRADESH,point
27.875,79.875,152,SHAHJAHANPUR,9,UTTAR PRADESH,point
27.875,80.125,153,KHERI,9,UTTAR PRADESH,point
27.875,80.375,153,KHERI,9,UTTAR PRADESH,point
27.875,80.625,153,KHERI,9,UTTAR PRADESH,point
27.875,80.875,153,KHERI,9,UTTAR PRADESH,point
27.875,81.125,153,KHERI,9,UTTAR PRADESH,point
27.875,81.375,180,BAHRAICH,9,UTTAR PRADESH,point
27.875,81.625,180,BAHRAICH,9,UTTAR PRADESH,point
27.875,81.875,181,SHRAWASTI,9,UTTAR PRADESH,overlap
27.875,82.125,181,SHRAWASTI,9,UTTAR PRADESH,overlap
27.875,82.375,182,BALRAMPUR,9,UTTAR PRADESH,overlap
27.875,88.125,241,MANGAN,11,SIKKIM,overlap
27.875,88.375,241,MANGAN,11,SIKKIM,point
27.875,88.625,241,MANGAN,11,SIKKIM,point
27.875,88.875,241,MANGAN,11,SIKKIM,point
27.875,91.625,245,TAWANG,12,ARUNACHAL PRADESH,overlap
27.875,91.875,245,TAWANG,12,ARUNACHAL PRADESH,overlap
27.875,92.125,245,TAWANG,12,ARUNACHAL PRADESH,overlap
27.875,92.375,245,TAWANG,12,ARUNACHAL PRADESH,overlap
27.875,92.625,247,EAST KAMENG,12,ARUNACHAL PRADESH,point
27.875,92.875,247,EAST KAMENG,12,ARUNACHAL PRADESH,point
27.875,93.125,256,KURUNG KUMEY,12,ARUNACHAL PRADESH,point
27.875,93.375,256,KURUNG KUMEY,12,ARUNACHAL PRADESH,point
27.875,93.625,721,KRA DAADI,12,ARUNACHAL PRADESH,point
27.875,93.875,721,KRA DAADI,12,ARUNACHAL PRADESH,point
27.875,94.125,733,KAMLE,12,ARUNACHAL PRADESH,point
27.875,94.375,249,UPPER SUBANSIRI,12,ARUNACHAL PRADESH,point
27.875,94.625,729,LEPA RADA,12,ARUNACHAL PRADESH,point
27.875,94.875,729,LEPA RADA,12,ARUNACHAL PRADESH,point
27.875,95.125,251,EAST SIANG,12,ARUNACHAL PRADESH,point
27.875,95.375,251,EAST SIANG,12,ARUNACHAL PRADESH,point
27.875,95.625,309,TINSUKIA,18,ASSAM,point
27.875,95.875,309,TINSUKIA,18,ASSAM,point
27.875,96.125,259,LOHIT,12,ARUNACHAL PRADESH,point
27.875,96.375,259,LOHIT,12,ARUNACHAL PRADESH,point
27.875,96.625,259,LOHIT,12,ARUNACHAL PRADESH,point
27.875,96.875,260,ANJAW,12,ARUNACHAL PRADESH,point
27.875,97.125,260,ANJAW,12,ARUNACHAL PRADESH,point
27.875,97.375,260,ANJAW,12,ARUNACHAL PRADESH,overlap
28.125,70.375,114,JAISALMER,8,RAJASTHAN,overlap
28.125,70.625,114,JAISALMER,8,RAJASTHAN,overlap
28.125,71.875,101,BIKANER,8,RAJASTHAN,overlap
28.125,72.125,101,BIKANER,8,RAJASTHAN,point
28.125,72.375,101,BIKANER,8,RAJASTHAN,point
28.125,72.625,101,BIKANER,8,RAJASTHAN,point
28.125,72.875,101,BIKANER,8,RAJASTHAN,point
28.125,73.125,101,BIKANER,8,RAJASTHAN,point
28.125,73.375,101,BIKANER,8,RAJASTHAN,point
28.125,73.625,101,BIKANER,8,RAJASTHAN,point
28.125,73.875,101,BIKANER,8,RAJASTHAN,point
28.125,74.125,101,BIKANER,8,RAJASTHAN,point
28.125,74.375,102,CHURU,8,RAJASTHAN,point
28.125,74.625,102,CHURU,8,RAJASTHAN,point
28.125,74.875,111,SIKAR,8,RAJASTHAN,point
28.125,75.125,111,SIKAR,8,RAJASTHAN,point
28.125,75.375,103,JHUNJHUNUN,8,RAJASTHAN,point
28.125,75.625,103,JHUNJHUNUN,8,RAJASTHAN,point
28.125,75.875,103,JHUNJHUNUN,8,RAJASTHAN,point
28.125,76.125,84,MAHENDRAGARH,6,HARYANA,point
28.125,76.375,780,KOTPUTLI-BEHROR,8,RAJASTHAN,point
28.125,76.625,85,REWARI,6,HARYANA,point
28.125,76.875,777,KHAIRTHAL-TIJARA,8,RAJASTHAN,point
28.125,77.125,87,NUH,6,HARYANA,point
28.125,77.375,89,PALWAL,6,HARYANA,point
28.125,77.625,141,GAUTAM BUDDHA NAGAR,9,UTTAR PRADESH,point
28.125,77.875,143,ALIGARH,9,UTTAR PRADESH,point
28.125,78.125,142,BULANDSHAHR,9,UTTAR PRADESH,point
28.125,78.375,142,BULANDSHAHR,9,UTTAR PRADESH,point
28.125,78.625,149,BUDAUN,9,UTTAR PRADESH,point
28.125,78.875,149,BUDAUN,9,UTTAR PRADESH,point
28.125,79.125,149,BUDAUN,9,UTTAR PRADESH,point
28.125,79.375,149,BUDAUN,9,UTTAR PRADESH,point
28.125,79.625,150,BAREILLY,9,UTTAR PRADESH,point
28.125,79.875,152,SHAHJAHANPUR,9,UTTAR PRADESH,point
28.125,80.125,152,SHAHJAHANPUR,9,UTTAR PRADESH,point
28.125,80.375,153,KHERI,9,UTTAR PRADESH,point
28.125,80.625,153,KHERI,9,UTTAR PRADESH,point
28.125,80.875,153,KHERI,9,UTTAR PRADESH,point
28.125,81.125,153,KHERI,9,UTTAR PRADESH,point
28.125,81.375,180,BAHRAICH,9,UTTAR PRADESH,point
28.125,81.625,180,BAHRAICH,9,UTTAR PRADESH,overlap
28.125,88.375,241,MANGAN,11,SIKKIM,overlap
28.125,88.625,241,MANGAN,11,SIKKIM,point
28.125,88.875,241,MANGAN,11,SIKKIM,overlap
28.125,92.625,256,KURUNG KUMEY,12,ARUNACHAL PRADESH,overlap
28.125,92.875,256,KURUNG KUMEY,12,ARUNACHAL PRADESH,point
28.125,93.125,256,KURUNG KUMEY,12,ARUNACHAL PRADESH,point
28.125,93.375,256,KURUNG KUMEY,12,ARUNACHAL PRADESH,point
28.125,93.625,721,KRA DAADI,12,ARUNACHAL PRADESH,point
28.125,93.875,721,KRA DAADI,12,ARUNACHAL PRADESH,point
28.125,94.125,249,UPPER SUBANSIRI,12,ARUNACHAL PRADESH,point
28.125,94.375,249,UPPER SUBANSIRI,12,ARUNACHAL PRADESH,point
28.125,94.625,250,WEST SIANG,12,ARUNACHAL PRADESH,point
28.125,94.875,250,WEST SIANG,12,ARUNACHAL PRADESH,point
28.125,95.125,722,SIANG,12,ARUNACHAL PRADESH,point
28.125,95.375,251,EAST SIANG,12,ARUNACHAL PRADESH,point
28.125,95.625,258,LOWER DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.125,95.875,258,LOWER DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.125,96.125,259,LOHIT,12,ARUNACHAL PRADESH,point
28.125,96.375,259,LOHIT,12,ARUNACHAL PRADESH,point
28.125,96.625,260,ANJAW,12,ARUNACHAL PRADESH,point
28.125,96.875,260,ANJAW,12,ARUNACHAL PRADESH,point
28.125,97.125,260,ANJAW,12,ARUNACHAL PRADESH,point
28.125,97.375,260,ANJAW,12,ARUNACHAL PRADESH,overlap
28.375,72.125,101,BIKANER,8,RAJASTHAN,overlap
28.375,72.375,101,BIKANER,8,RAJASTHAN,point
28.375,72.625,101,BIKANER,8,RAJASTHAN,point
28.375,72.875,101,BIKANER,8,RAJASTHAN,point
28.375,73.125,101,BIKANER,8,RAJASTHAN,point
28.375,73.375,101,BIKANER,8,RAJASTHAN,point
28.375,73.625,101,BIKANER,8,RAJASTHAN,point
28.375,73.875,101,BIKANER,8,RAJASTHAN,point
28.375,74.125,102,CHURU,8,RAJASTHAN,point
28.375,74.375,102,CHURU,8,RAJASTHAN,point
28.375,74.625,102,CHURU,8,RAJASTHAN,point
28.375,74.875,102,CHURU,8,RAJASTHAN,point
28.375,75.125,102,CHURU,8,RAJASTHAN,point
28.375,75.375,102,CHURU,8,RAJASTHAN,point
28.375,75.625,103,JHUNJHUNUN,8,RAJASTHAN,point
28.375,75.875,103,JHUNJHUNUN,8,RAJASTHAN,point
28.375,76.125,84,MAHENDRAGARH,6,HARYANA,point
28.375,76.375,85,REWARI,6,HARYANA,point
28.375,76.625,85,REWARI,6,HARYANA,point
28.375,76.875,86,GURUGRAM,6,HARYANA,point
28.375,77.125,86,GURUGRAM,6,HARYANA,point
28.375,77.375,88,FARIDABAD,6,HARYANA,point
28.375,77.625,141,GAUTAM BUDDHA NAGAR,9,UTTAR PRADESH,point
28.375,77.875,142,BULANDSHAHR,9,UTTAR PRADESH,point
28.375,78.125,142,BULANDSHAHR,9,UTTAR PRADESH,point
28.375,78.375,663,SAMBHAL,9,UTTAR PRADESH,point
28.375,78.625,663,SAMBHAL,9,UTTAR PRADESH,point
28.375,78.875,149,BUDAUN,9,UTTAR PRADESH,point
28.375,79.125,150,BAREILLY,9,UTTAR PRADESH,point
28.375,79.375,150,BAREILLY,9,UTTAR PRADESH,point
28.375,79.625,150,BAREILLY,9,UTTAR PRADESH,point
28.375,79.875,151,PILIBHIT,9,UTTAR PRADESH,point
28.375,80.125,151,PILIBHIT,9,UTTAR PRADESH,point
28.375,80.375,151,PILIBHIT,9,UTTAR PRADESH,point
28.375,80.625,153,KHERI,9,UTTAR PRADESH,point
28.375,80.875,153,KHERI,9,UTTAR PRADESH,point
28.375,81.125,180,BAHRAICH,9,UTTAR PRADESH,point
28.375,81.375,180,BAHRAICH,9,UTTAR PRADESH,overlap
28.375,92.875,256,KURUNG KUMEY,12,ARUNACHAL PRADESH,overlap
28.375,93.125,256,KURUNG KUMEY,12,ARUNACHAL PRADESH,overlap
28.375,93.375,249,UPPER SUBANSIRI,12,ARUNACHAL PRADESH,point
28.375,93.625,249,UPPER SUBANSIRI,12,ARUNACHAL PRADESH,point
28.375,93.875,249,UPPER SUBANSIRI,12,ARUNACHAL PRADESH,point
28.375,94.125,249,UPPER SUBANSIRI,12,ARUNACHAL PRADESH,point
28.375,94.375,730,SHI YOMI,12,ARUNACHAL PRADESH,point
28.375,94.625,722,SIANG,12,ARUNACHAL PRADESH,point
28.375,94.875,722,SIANG,12,ARUNACHAL PRADESH,point
28.375,95.125,252,UPPER SIANG,12,ARUNACHAL PRADESH,point
28.375,95.375,258,LOWER DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.375,95.625,258,LOWER DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.375,95.875,258,LOWER DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.375,96.125,258,LOWER DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.375,96.375,260,ANJAW,12,ARUNACHAL PRADESH,overlap
28.375,96.625,260,ANJAW,12,ARUNACHAL PRADESH,point
28.375,96.875,260,ANJAW,12,ARUNACHAL PRADESH,point
28.375,97.125,260,ANJAW,12,ARUNACHAL PRADESH,overlap
28.375,97.375,260,ANJAW,12,ARUNACHAL PRADESH,overlap
28.625,72.125,101,BIKANER,8,RAJASTHAN,overlap
28.625,72.375,101,BIKANER,8,RAJASTHAN,point
28.625,72.625,101,BIKANER,8,RAJASTHAN,point
28.625,72.875,101,BIKANER,8,RAJASTHAN,point
28.625,73.125,101,BIKANER,8,RAJASTHAN,point
28.625,73.375,101,BIKANER,8,RAJASTHAN,point
28.625,73.625,101,BIKANER,8,RAJASTHAN,point
28.625,73.875,101,BIKANER,8,RAJASTHAN,point
28.625,74.125,102,CHURU,8,RAJASTHAN,point
28.625,74.375,102,CHURU,8,RAJASTHAN,point
28.625,74.625,102,CHURU,8,RAJASTHAN,point
28.625,74.875,102,CHURU,8,RAJASTHAN,point
28.625,75.125,102,CHURU,8,RAJASTHAN,point
28.625,75.375,102,CHURU,8,RAJASTHAN,point
28.625,75.625,81,BHIWANI,6,HARYANA,point
28.625,75.875,81,BHIWANI,6,HARYANA,point
28.625,76.125,732,CHARKI DADRI,6,HARYANA,point
28.625,76.375,732,CHARKI DADRI,6,HARYANA,point
28.625,76.625,83,JHAJJAR,6,HARYANA,point
28.625,76.875,83,JHAJJAR,6,HARYANA,point
28.625,77.125,94,NEW DELHI,7,DELHI,point
28.625,77.375,141,GAUTAM BUDDHA NAGAR,9,UTTAR PRADESH,point
28.625,77.625,665,HAPUR,9,UTTAR PRADESH,point
28.625,77.875,142,BULANDSHAHR,9,UTTAR PRADESH,point
28.625,78.125,142,BULANDSHAHR,9,UTTAR PRADESH,point
28.625,78.375,137,AMROHA,9,UTTAR PRADESH,point
28.625,78.625,663,SAMBHAL,9,UTTAR PRADESH,point
28.625,78.875,135,MORADABAD,9,UTTAR PRADESH,point
28.625,79.125,136,RAMPUR,9,UTTAR PRADESH,point
28.625,79.375,150,BAREILLY,9,UTTAR PRADESH,point
28.625,79.625,150,BAREILLY,9,UTTAR PRADESH,point
28.625,79.875,151,PILIBHIT,9,UTTAR PRADESH,point
28.625,80.125,151,PILIBHIT,9,UTTAR PRADESH,point
28.625,80.375,153,KHERI,9,UTTAR PRADESH,point
28.625,80.625,153,KHERI,9,UTTAR PRADESH,point
28.625,80.875,153,KHERI,9,UTTAR PRADESH,overlap
28.625,93.375,249,UPPER SUBANSIRI,12,ARUNACHAL PRADESH,point
28.625,93.625,249,UPPER SUBANSIRI,12,ARUNACHAL PRADESH,point
28.625,93.875,249,UPPER SUBANSIRI,12,ARUNACHAL PRADESH,point
28.625,94.125,730,SHI YOMI,12,ARUNACHAL PRADESH,point
28.625,94.375,730,SHI YOMI,12,ARUNACHAL PRADESH,point
28.625,94.625,722,SIANG,12,ARUNACHAL PRADESH,point
28.625,94.875,252,UPPER SIANG,12,ARUNACHAL PRADESH,point
28.625,95.125,252,UPPER SIANG,12,ARUNACHAL PRADESH,point
28.625,95.375,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.625,95.625,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.625,95.875,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.625,96.125,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.625,96.375,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.625,96.625,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,overlap
28.875,72.375,101,BIKANER,8,RAJASTHAN,overlap
28.875,72.625,101,BIKANER,8,RAJASTHAN,point
28.875,72.875,99,GANGANAGAR,8,RAJASTHAN,point
28.875,73.125,99,GANGANAGAR,8,RAJASTHAN,point
28.875,73.375,101,BIKANER,8,RAJASTHAN,point
28.875,73.625,101,BIKANER,8,RAJASTHAN,point
28.875,73.875,101,BIKANER,8,RAJASTHAN,point
28.875,74.125,101,BIKANER,8,RAJASTHAN,point
28.875,74.375,100,HANUMANGARH,8,RAJASTHAN,point
28.875,74.625,100,HANUMANGARH,8,RAJASTHAN,point
28.875,74.875,102,CHURU,8,RAJASTHAN,point
28.875,75.125,102,CHURU,8,RAJASTHAN,point
28.875,75.375,102,CHURU,8,RAJASTHAN,point
28.875,75.625,81,BHIWANI,6,HARYANA,point
28.875,75.875,81,BHIWANI,6,HARYANA,point
28.875,76.125,81,BHIWANI,6,HARYANA,point
28.875,76.375,82,ROHTAK,6,HARYANA,point
28.875,76.625,82,ROHTAK,6,HARYANA,point
28.875,76.875,76,SONIPAT,6,HARYANA,point
28.875,77.125,76,SONIPAT,6,HARYANA,point
28.875,77.375,139,BAGHPAT,9,UTTAR PRADESH,point
28.875,77.625,140,GHAZIABAD,9,UTTAR PRADESH,point
28.875,77.875,138,MEERUT,9,UTTAR PRADESH,point
28.875,78.125,137,AMROHA,9,UTTAR PRADESH,point
28.875,78.375,137,AMROHA,9,UTTAR PRADESH,point
28.875,78.625,137,AMROHA,9,UTTAR PRADESH,point
28.875,78.875,135,MORADABAD,9,UTTAR PRADESH,point
28.875,79.125,136,RAMPUR,9,UTTAR PRADESH,point
28.875,79.375,136,RAMPUR,9,UTTAR PRADESH,point
28.875,79.625,67,UDHAM SINGH NAGAR,5,UTTARAKHAND,point
28.875,79.875,67,UDHAM SINGH NAGAR,5,UTTARAKHAND,point
28.875,80.125,67,UDHAM SINGH NAGAR,5,UTTARAKHAND,overlap
28.875,80.375,151,PILIBHIT,9,UTTAR PRADESH,overlap
28.875,93.875,730,SHI YOMI,12,ARUNACHAL PRADESH,overlap
28.875,94.125,730,SHI YOMI,12,ARUNACHAL PRADESH,point
28.875,94.375,730,SHI YOMI,12,ARUNACHAL PRADESH,point
28.875,94.625,252,UPPER SIANG,12,ARUNACHAL PRADESH,point
28.875,94.875,252,UPPER SIANG,12,ARUNACHAL PRADESH,point
28.875,95.125,252,UPPER SIANG,12,ARUNACHAL PRADESH,point
28.875,95.375,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.875,95.625,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.875,95.875,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.875,96.125,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.875,96.375,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
28.875,96.625,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,overlap
29.125,72.875,99,GANGANAGAR,8,RAJASTHAN,overlap
29.125,73.125,99,GANGANAGAR,8,RAJASTHAN,point
29.125,73.375,99,GANGANAGAR,8,RAJASTHAN,point
29.125,73.625,99,GANGANAGAR,8,RAJASTHAN,point
29.125,73.875,99,GANGANAGAR,8,RAJASTHAN,point
29.125,74.125,99,GANGANAGAR,8,RAJASTHAN,point
29.125,74.375,100,HANUMANGARH,8,RAJASTHAN,point
29.125,74.625,100,HANUMANGARH,8,RAJASTHAN,point
29.125,74.875,100,HANUMANGARH,8,RAJASTHAN,point
29.125,75.125,100,HANUMANGARH,8,RAJASTHAN,point
29.125,75.375,100,HANUMANGARH,8,RAJASTHAN,point
29.125,75.625,80,HISAR,6,HARYANA,point
29.125,75.875,80,HISAR,6,HARYANA,point
29.125,76.125,80,HISAR,6,HARYANA,point
29.125,76.375,77,JIND,6,HARYANA,point
29.125,76.625,76,SONIPAT,6,HARYANA,point
29.125,76.875,76,SONIPAT,6,HARYANA,point
29.125,77.125,76,SONIPAT,6,HARYANA,point
29.125,77.375,139,BAGHPAT,9,UTTAR PRADESH,point
29.125,77.625,138,MEERUT,9,UTTAR PRADESH,point
29.125,77.875,138,MEERUT,9,UTTAR PRADESH,point
29.125,78.125,134,BIJNOR,9,UTTAR PRADESH,point
29.125,78.375,134,BIJNOR,9,UTTAR PRADESH,point
29.125,78.625,134,BIJNOR,9,UTTAR PRADESH,point
29.125,78.875,135,MORADABAD,9,UTTAR PRADESH,point
29.125,79.125,136,RAMPUR,9,UTTAR PRADESH,point
29.125,79.375,67,UDHAM SINGH NAGAR,5,UTTARAKHAND,point
29.125,79.625,66,NAINITAL,5,UTTARAKHAND,point
29.125,79.875,66,NAINITAL,5,UTTARAKHAND,point
29.125,80.125,65,CHAMPAWAT,5,UTTARAKHAND,point
29.125,80.375,65,CHAMPAWAT,5,UTTARAKHAND,overlap
29.125,94.125,730,SHI YOMI,12,ARUNACHAL PRADESH,overlap
29.125,94.375,252,UPPER SIANG,12,ARUNACHAL PRADESH,point
29.125,94.625,252,UPPER SIANG,12,ARUNACHAL PRADESH,point
29.125,94.875,252,UPPER SIANG,12,ARUNACHAL PRADESH,point
29.125,95.125,252,UPPER SIANG,12,ARUNACHAL PRADESH,overlap
29.125,95.375,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,overlap
29.125,95.625,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
29.125,95.875,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
29.125,96.125,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
29.125,96.375,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,overlap
29.125,96.625,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,overlap
29.375,73.125,99,GANGANAGAR,8,RAJASTHAN,overlap
29.375,73.375,99,GANGANAGAR,8,RAJASTHAN,point
29.375,73.625,99,GANGANAGAR,8,RAJASTHAN,point
29.375,73.875,99,GANGANAGAR,8,RAJASTHAN,point
29.375,74.125,100,HANUMANGARH,8,RAJASTHAN,point
29.375,74.375,100,HANUMANGARH,8,RAJASTHAN,point
29.375,74.625,79,SIRSA,6,HARYANA,point
29.375,74.875,100,HANUMANGARH,8,RAJASTHAN,point
29.375,75.125,79,SIRSA,6,HARYANA,point
29.375,75.375,78,FATEHABAD,6,HARYANA,point
29.375,75.625,80,HISAR,6,HARYANA,point
29.375,75.875,80,HISAR,6,HARYANA,point
29.375,76.125,80,HISAR,6,HARYANA,point
29.375,76.375,77,JIND,6,HARYANA,point
29.375,76.625,77,JIND,6,HARYANA,point
29.375,76.875,75,PANIPAT,6,HARYANA,point
29.375,77.125,75,PANIPAT,6,HARYANA,point
29.375,77.375,662,SHAMLI,9,UTTAR PRADESH,point
29.375,77.625,133,MUZAFFARNAGAR,9,UTTAR PRADESH,point
29.375,77.875,133,MUZAFFARNAGAR,9,UTTAR PRADESH,point
29.375,78.125,134,BIJNOR,9,UTTAR PRADESH,point
29.375,78.375,134,BIJNOR,9,UTTAR PRADESH,point
29.375,78.625,134,BIJNOR,9,UTTAR PRADESH,point
29.375,78.875,134,BIJNOR,9,UTTAR PRADESH,point
29.375,79.125,66,NAINITAL,5,UTTARAKHAND,point
29.375,79.375,66,NAINITAL,5,UTTARAKHAND,point
29.375,79.625,66,NAINITAL,5,UTTARAKHAND,point
29.375,79.875,65,CHAMPAWAT,5,UTTARAKHAND,point
29.375,80.125,65,CHAMPAWAT,5,UTTARAKHAND,point
29.375,80.375,65,CHAMPAWAT,5,UTTARAKHAND,overlap
29.375,94.625,252,UPPER SIANG,12,ARUNACHAL PRADESH,overlap
29.375,94.875,252,UPPER SIANG,12,ARUNACHAL PRADESH,overlap
29.375,95.625,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,overlap
29.375,95.875,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
29.375,96.125,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,point
29.375,96.375,257,DIBANG VALLEY,12,ARUNACHAL PRADESH,overlap
29.625,73.125,99,GANGANAGAR,8,RAJASTHAN,overlap
29.625,73.375,99,GANGANAGAR,8,RAJASTHAN,point
29.625,73.625,99,GANGANAGAR,8,RAJASTHAN,point
29.625,73.875,100,HANUMANGARH,8,RAJASTHAN,point
29.625,74.125,100,HANUMANGARH,8,RAJASTHAN,point
29.625,74.375,100,HANUMANGARH,8,RAJASTHAN,point
29.625,74.625,79,SIRSA,6,HARYANA,point
29.625,74.875,79,SIRSA,6,HARYANA,point
29.625,75.125,79,SIRSA,6,HARYANA,point
29.625,75.375,78,FATEHABAD,6,HARYANA,point
29.625,75.625,78,FATEHABAD,6,HARYANA,point
29.625,75.875,78,FATEHABAD,6,HARYANA,point
29.625,76.125,77,JIND,6,HARYANA,point
29.625,76.375,73,KAITHAL,6,HARYANA,point
29.625,76.625,74,KARNAL,6,HARYANA,point
29.625,76.875,74,KARNAL,6,HARYANA,point
29.625,77.125,662,SHAMLI,9,UTTAR PRADESH,point
29.625,77.375,662,SHAMLI,9,UTTAR PRADESH,point
29.625,77.625,132,SAHARANPUR,9,UTTAR PRADESH,point
29.625,77.875,133,MUZAFFARNAGAR,9,UTTAR PRADESH,point
29.625,78.125,134,BIJNOR,9,UTTAR PRADESH,point
29.625,78.375,134,BIJNOR,9,UTTAR PRADESH,point
29.625,78.625,61,PAURI GARHWAL,5,UTTARAKHAND,point
29.625,78.875,61,PAURI GARHWAL,5,UTTARAKHAND,point
29.625,79.125,64,ALMORA,5,UTTARAKHAND,point
29.625,79.375,64,ALMORA,5,UTTARAKHAND,point
29.625,79.625,64,ALMORA,5,UTTARAKHAND,point
29.625,79.875,64,ALMORA,5,UTTARAKHAND,point
29.625,80.125,62,PITHORAGARH,5,UTTARAKHAND,point
29.625,80.375,62,PITHORAGARH,5,UTTARAKHAND,point
29.875,73.375,99,GANGANAGAR,8,RAJASTHAN,overlap
29.875,73.625,99,GANGANAGAR,8,RAJASTHAN,point
29.875,73.875,99,GANGANAGAR,8,RAJASTHAN,point
29.875,74.125,99,GANGANAGAR,8,RAJASTHAN,point
29.875,74.375,100,HANUMANGARH,8,RAJASTHAN,point
29.875,74.625,79,SIRSA,6,HARYANA,point
29.875,74.875,79,SIRSA,6,HARYANA,point
29.875,75.125,46,BATHINDA,3,PUNJAB,point
29.875,75.375,47,MANSA,3,PUNJAB,point
29.875,75.625,47,MANSA,3,PUNJAB,point
29.875,75.875,53,SANGRUR,3,PUNJAB,point
29.875,76.125,48,PATIALA,3,PUNJAB,point
29.875,76.375,73,KAITHAL,6,HARYANA,point
29.875,76.625,73,KAITHAL,6,HARYANA,point
29.875,76.875,74,KARNAL,6,HARYANA,point
29.875,77.125,74,KARNAL,6,HARYANA,point
29.875,77.375,132,SAHARANPUR,9,UTTAR PRADESH,point
29.875,77.625,132,SAHARANPUR,9,UTTAR PRADESH,point
29.875,77.875,68,HARIDWAR,5,UTTARAKHAND,point
29.875,78.125,68,HARIDWAR,5,UTTARAKHAND,point
29.875,78.375,61,PAURI GARHWAL,5,UTTARAKHAND,point
29.875,78.625,61,PAURI GARHWAL,5,UTTARAKHAND,point
29.875,78.875,61,PAURI GARHWAL,5,UTTARAKHAND,point
29.875,79.125,64,ALMORA,5,UTTARAKHAND,point
29.875,79.375,64,ALMORA,5,UTTARAKHAND,point
29.875,79.625,63,BAGESHWAR,5,UTTARAKHAND,point
29.875,79.875,63,BAGESHWAR,5,UTTARAKHAND,point
29.875,80.125,62,PITHORAGARH,5,UTTARAKHAND,point
29.875,80.375,62,PITHORAGARH,5,UTTARAKHAND,point
29.875,80.625,62,PITHORAGARH,5,UTTARAKHAND,overlap
30.125,73.625,99,GANGANAGAR,8,RAJASTHAN,overlap
30.125,73.875,99,GANGANAGAR,8,RAJASTHAN,point
30.125,74.125,673,FAZILKA,3,PUNJAB,point
30.125,74.375,673,FAZILKA,3,PUNJAB,point
30.125,74.625,44,SRI MUKTSAR SAHIB,3,PUNJAB,point
30.125,74.875,46,BATHINDA,3,PUNJAB,point
30.125,75.125,46,BATHINDA,3,PUNJAB,point
30.125,75.375,47,MANSA,3,PUNJAB,point
30.125,75.625,47,MANSA,3,PUNJAB,point
30.125,75.875,53,SANGRUR,3,PUNJAB,point
30.125,76.125,48,PATIALA,3,PUNJAB,point
30.125,76.375,48,PATIALA,3,PUNJAB,point
30.125,76.625,70,AMBALA,6,HARYANA,point
30.125,76.875,72,KURUKSHETRA,6,HARYANA,point
30.125,77.125,71,YAMUNANAGAR,6,HARYANA,point
30.125,77.375,71,YAMUNANAGAR,6,HARYANA,point
30.125,77.625,132,SAHARANPUR,9,UTTAR PRADESH,point
30.125,77.875,68,HARIDWAR,5,UTTARAKHAND,point
30.125,78.125,60,DEHRAD@N,5,UTTARAKHAND,point
30.125,78.375,59,TEHRI GARHWAL,5,UTTARAKHAND,point
30.125,78.625,61,PAURI GARHWAL,5,UTTARAKHAND,point
30.125,78.875,61,PAURI GARHWAL,5,UTTARAKHAND,point
30.125,79.125,61,PAURI GARHWAL,5,UTTARAKHAND,point
30.125,79.375,57,CHAMOLI,5,UTTARAKHAND,point
